1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
25402.75637,17234.73415,18469.93994,15592.09758,8776.216523,5274.97638,5229.485975,3284.027581,21503.79533,16902.13458,16529.3256,18006.26871,17742.5178,19325.61771,14264.02303,14308.89494,22062.27747,18370.45515,26617.0119,22620.88086,41626.15849,45314.65059,4379.475486,23502.16675,30095.78488,35232.87901,19192.25156,17266.91215,5568.675887,9729.319516,17477.15784,14604.88451,22740.11958,24388.57237,34597.09262,25364.56332
26797.06898,18549.48424,19825.15402,16580.10937,9514.337126,3969.376495,5210.005884,1353.930693,22330.58994,17394.24619,16503.83699,19270.77499,18875.61656,21239.40572,16055.78293,16226.94351,23989.5441,20211.57364,28524.67177,24444.709,43397.84124,47007.87884,5419.383933,25192.02492,31810.71706,37061.05184,20965.88875,18316.1102,5247.081017,9208.508578,18298.0065,15822.97496,23927.09729,25886.33042,35991.54885,26942.8627
28100.16937,19953.90365,21181.21416,18296.94681,11389.44307,6077.615437,2974.008666,2774.99296,20228.60304,15190.41544,14280.72413,17473.82017,16969.69358,20745.59504,16661.85004,16280.30673,23874.75733,20643.17368,28606.38462,24921.26456,44002.61621,47801.81408,7061.64279,26014.24741,32568.18306,37499.87521,21600.47945,19983.50402,7463.752907,11445.32893,20139.73181,17332.33956,25467.62145,27046.36783,37290.91898,27973.687
29901.2348,21941.18513,23099.31914,20658.38244,13990.34165,8999.933314,0,5598.715996,17433.57041,12252.56867,11358.6343,15172.21203,14498.67413,20317.93178,17753.78732,16687.2821,23911.33248,21439.25778,28849.81762,25715.63912,44839.18012,48872.21456,9562.978506,27234.4726,33656.46685,38148.54188,22637.08242,22275.32676,10410.81112,14418.50411,22631.02006,19469.39115,27573.61898,28678.03131,39044.79975,29438.3101
29524.71869,21303.158,22565.58033,19379.29739,12301.37362,5679.463429,3748.159064,2319.017061,21146.71623,15822.21899,14355.63554,18848.95663,18226.29447,22645.72135,18408.20599,18155.87953,25772.9196,22447.40214,30485.95342,26717.31562,45768.93802,49500.66223,8202.226681,27692.11277,34276.15164,39312.53054,23344.5955,21114.57413,7739.736605,11389.33481,21083.39492,18599.96434,26713.76854,28558.83529,38721.32564,29556.88423
31741.10603,23530.48668,24788.13553,21606.34632,14510.55525,7434.102026,4024.378457,4360.662885,20608.38771,15002.42494,12969.18632,18990.65495,18190.41801,24086.10143,20445.71719,19955.199,27443.37721,24407.4026,32256.12267,28688.85161,47780.44235,51585.29736,10436.987,29793.53482,36352.18784,41253.78123,25384.18098,23345.63624,9789.009651,13203.32932,23287.2136,20833.61451,28948.50187,30750.3808,40937.58197,31718.5609
30826.81754,22684.47642,23911.55573,20978.74712,13994.9284,7647.917474,2502.457174,4275.866977,19478.91521,14019.07826,12397.03417,17587.63313,16843.35886,22579.94058,19231.30895,18571.97176,25996.27162,23117.36218,30845.73745,27402.6357,46516.18784,50395.47535,9741.509475,28637.95735,35159.54246,39936.00684,24162.95994,22680.64561,9650.021011,13355.90555,22771.50441,20055.98879,28190.43591,29755.87352,40015.8654,30656.22148
27312.05261,19005.48685,20335.54915,16530.9256,9359.763251,1636.411537,7446.562265,1848.163104,24812.69373,19695.05454,18398.79986,21923.29571,21494.66471,23542.47631,17549.51674,18203.24531,26026.50405,21818.58769,30383.49019,25970.15079,44704.97023,48094.20707,6138.574855,26343.36256,32992.94395,38559.12245,22362.96503,18330.27022,4140.770441,7389.924596,17959.79767,16162.40527,24095.16443,26610.02296,36457.46856,27827.80897
28833.73555,20530.78873,21850.31303,18142.35881,10966.30893,3151.40255,6594.554839,1555.07669,24024.03655,18719.55888,17138.17068,21520.88594,20976.74549,24134.84755,18708.38703,19076.8917,26860.13979,22926.28965,31347.31841,27125.2508,45974.52286,49454.57332,7512.718662,27666.50029,34309.36636,39736.16124,23576.42135,19935.67171,5791.718428,8902.91711,19601.05575,17707.52135,25683.29055,28076.92512,37996.06835,29247.14991
29828.17193,21537.52568,22842.99615,19266.21559,12093.37821,4434.223188,5798.122191,2048.3682,23141.11255,17726.27484,15976.44484,20913.44876,20288.31084,24282.00743,19355.67085,19475.64371,27200.44605,23514.91766,31791.48505,27748.05869,46688.03875,50258.65682,8428.439972,28448.42824,35077.45653,40364.4811,24260.08154,21048.56517,7019.394646,10183.77343,20781.34702,18742.02817,26766.53393,29008.51449,39006.81016,30125.88063
27819.82257,19539.49569,20836.47117,17375.78765,10227.72849,3435.462693,5598.715996,0,22981.06975,17846.99426,16610.35396,20213.69565,19736.89736,22582.34561,17333.60103,17574.91551,25342.19013,21515.03074,29865.93401,25736.28011,44652.2023,48210.80962,6406.59264,26401.49332,33032.12507,38352.40912,22229.13207,19141.86996,5444.52209,9083.234586,18978.52396,16764.43209,24822.8579,26975.60871,37005.00182,28081.5572
29896.36344,21834.83365,23029.54145,20344.10872,13514.14455,7987.335471,1187.175275,4556.255801,18574.27384,13310.33589,12152.23269,16355.9569,15685.58898,21135.73738,18040.48051,17227.04295,24593.75073,21850.92467,29471.10615,26135.72643,45259.6098,49202.21784,9139.86534,27487.5765,33970.41583,38635.67711,22957.81685,22003.83054,9603.840453,13522.30545,22236.95198,19280.84232,27410.80873,28752.38553,39068.6783,29588.99728
35141.60017,27386.6626,28483.77618,26338.48894,19755.26103,14215.22759,5768.515447,10805.70003,13971.17976,8091.796743,5819.130015,13888.96017,12688.51003,22886.86211,22458.95785,20643.31454,27084.2498,25715.11158,32213.81693,29898.06681,48864.51029,53187.624,15322.47415,31903.26054,38099.5571,41967.58441,27169.21947,27915.29893,16016.90175,19876.77481,28360.29995,25032.70817,33075.9097,33766.47043,44196.61998,34350.6488
36674.88228,28976.89009,30058.46266,27985.66626,21425.53366,15811.67349,7440.682676,12419.31975,13232.25678,7267.899477,4305.299178,13906.19664,12574.88838,23808.17813,23890.04292,21915.29627,28127.23277,27034.1802,33281.56452,31179.72239,50067.25617,54462.99847,16991.45086,33299.46723,39427.59735,43126.77841,28544.11886,29552.03731,17668.63563,21499.83324,30019.73328,26652.52957,34676.131,35263.31057,45700.49888,35802.98478
41686.25189,34474.65775,35428.60714,33999.07294,27840.2158,22812.35035,14113.03709,19393.7277,9212.30313,4968.026659,2783.907916,13086.44992,11451.54812,25935.64487,28477.35723,25748.02871,30654.18468,30947.51809,35793.18113,34806.32649,53021.30394,57773.24815,23415.2994,37509.01342,43172.13798,45929.09213,32719.43115,35442.77037,24511.49613,28443.6078,36174.26363,32413.83229,40199.66501,40048.94495,50441.44063,40306.59587
41220.31976,33763.12529,34781.2174,33018.22855,26609.70906,21071.48029,12672.20615,17694.82609,11285.29565,6179.316242,1912.293239,14378.33727,12781.46224,26508.48619,28153.24023,25708.05145,31122.8613,30907.88366,36292.37471,34894.71758,53410.07664,58037.46805,22169.80415,37377.06607,43241.53403,46357.88826,32584.01487,34531.76509,22954.64827,26777.82194,35115.99706,31564.79293,39487.26697,39680.43144,50111.98559,40060.36289
40033.56362,34590.65552,35134.43232,35571.73667,31267.58123,29401.5736,20701.15824,26171.88584,3650.997278,9610.002261,13773.48662,7455.998847,6959.549256,20314.64108,27172.46255,23350.69424,25015.3209,27899.38563,29577.78377,30749.70169,46584.43794,51807.34897,27429.89665,34383.96519,38686.38525,39537.48606,29993.36791,36537.48891,29971.61426,34131.10718,38004.15008,33421.22942,39929.88337,37983.3194,47677.31858,37591.62703
38987.05112,32984.36439,33647.06784,33598.99305,28797.2708,26285.16337,17433.57041,22981.06975,0,5966.378355,10157.11898,6380.841089,5166.160839,20230.59927,25838.40057,22251.52639,25050.71726,27110.45018,29898.13692,30335.6178,47130.59062,52215.38564,24769.09899,33720.15933,38507.69415,40022.09079,29140.91449,34697.74259,27064.30223,31229.6204,35995.1419,31563.75139,38490.19923,37037.61582,47024.4903,36838.02855
39912.43414,33618.74841,34348.94526,33998.35841,28859.91098,25765.0167,16800.57025,22395.60251,2044.51185,4724.301726,8458.902475,7802.535234,6355.383486,21689.53183,26670.90031,23238.81202,26521.88814,28216.33095,31452.09833,31596.892,48725.25804,53754.35086,24700.68451,34853.8759,39841.7534,41607.03114,30204.55982,35179.53819,26756.05365,30906.26029,36360.31213,32048.34263,39201.32109,38021.28858,48126.21941,37917.70967
40836.68804,34395.73624,35161.47449,34643.40653,29316.6241,25856.92691,16859.8107,22455.62019,3348.665705,4609.512748,7721.784771,9025.16603,7523.350051,22879.01293,27564.40496,24216.68816,27711.17957,29242.46944,32670.80914,32691.58531,49954.38296,54960.2583,25089.07877,35886.08259,40963.76494,42833.99897,31207.82659,35869.65094,26985.50368,31114.96463,36982.1649,32744.91636,40013.22403,38976.84151,49134.20667,38921.1472
38998.04855,32855.76912,33549.7533,33366.67183,28423.57748,25696.82465,16799.98602,22368.74338,884.4415508,5136.9718,9276.304926,6625.304078,5260.66585,20521.39537,25798.84515,22285.69938,25351.03276,27208.37233,30250.39239,30517.77036,47510.71389,52561.28985,24341.64968,33835.15751,38732.22256,40395.37579,29217.9316,34501.65892,26549.83033,30712.08784,35749.1567,31367.52304,38398.84959,37076.93111,47125.85975,36925.90997
37228.52811,30902.90922,31634.81648,31303.13733,26259.24315,23513.88802,14642.96656,20197.89714,2793.864793,3531.235464,8055.839511,5617.027143,4020.953091,19326.61884,23973.39543,20583.23548,24153.6731,25599.62645,29156.66248,29056.67018,46451.8153,51415.6907,22155.40359,32242.9512,37339.77676,39329.84208,27568.4441,32472.69967,24349.9262,28512.39646,33672.02536,29340.6354,36487.30406,35353.30183,45494.60724,35282.14544
38068.80469,31414.94778,32225.68687,31527.73095,26095.34193,22652.35917,13665.73546,19264.44454,4451.058661,1549.511003,5830.6317,7591.242044,5953.243801,20927.80438,24770.23567,21601.95015,25725.23178,26718.40576,30797.40712,30342.36282,48087.18132,52971.95291,21850.23615,33356.92998,38677.68361,40970.21835,28622.41588,32792.65425,23741.77985,27875.34838,33846.53595,29677.46358,37070.3579,36271.30949,46525.23619,36317.2776
35681.7858,28773.1133,29641.46905,28698.43694,23101.54883,19587.18255,10613.82113,16210.12309,7009.784971,1895.461139,5141.812918,7642.327973,6156.9203,19642.65026,22402.29684,19494.42985,24332.14021,24680.19612,29481.884,28488.95807,46689.48458,51430.6331,18820.88888,31274.26944,36854.31916,39603.4754,26496.2489,30016.6229,20663.08407,24795.47151,30985.33285,26920.36701,34466.24763,33965.39326,44308.2195,34133.68234
37499.71695,30648.50163,31506.02553,30593.80048,24973.43878,21251.36637,12252.56867,17846.99426,5966.378355,0,4590.794774,8225.493096,6613.16167,21014.78656,24208.76738,21211.96044,25762.78954,26378.41267,30883.704,30120.12083,48139.80549,52945.32937,20674.53169,32993.32738,38479.13628,41036.4827,28227.50219,31909.5565,22430.51918,26545.17185,32880.46089,28811.44288,36335.72317,35759.23718,46077.4421,35888.77029
40011.18792,33332.64065,34152.72803,33392.15367,27851.77083,24083.64677,15085.12582,20667.10153,4622.072649,2893.093157,5795.638561,9159.550622,7545.623877,22735.184,26712.40752,23538.53071,27547.37753,28647.44885,32593.01241,32247.37683,49888.92823,54806.61017,23563.37364,35287.93521,40573.99175,42768.57802,30558.03144,34677.09517,25311.92496,29418.79347,35697.04637,31567.1998,38995.28114,38213.90385,48464.26,38255.29018
39345.89109,32441.68544,33315.32807,32306.57274,26552.30819,22448.6042,13470.14347,19019.90402,6206.454902,1866.250399,3983.163139,9711.021863,8073.738917,22804.58821,26059.33867,23078.07232,27570.1137,28244.49552,32677.73712,31979.56937,49947.20881,54774.19909,22208.91287,34859.52702,40336.85009,42838.88411,30093.21701,33649.74874,23788.24285,27863.55041,34571.71155,30562.38615,38138.20048,37614.78359,47939.22466,37752.53035
38805.08997,31708.19548,32629.18266,31393.08984,25449.59286,21028.08117,12095.29334,17593.33676,7705.971625,2221.621784,2473.155521,10438.35762,8831.727835,22972.7619,25563.79087,22772.20032,27675.43892,27968.31672,32821.03842,31812.81648,50036.55132,54778.44035,21064.74713,34541.46134,40178.7141,42948.46791,29755.0696,32787.75822,22474.90501,26513.26165,33617.2294,29727.77206,37424.92242,37136.97537,47512.67018,37361.43104
37164.66528,30103.71809,31013.05977,29852.40747,24013.82439,19921.56721,10930.41809,16498.89365,7582.319939,1617.809696,3395.524179,9278.932379,7729.239633,21426.37132,23917.55135,21124.74294,26103.33004,26322.08846,31257.81798,30177.50918,48451.19255,53170.63902,19658.09425,32892.36675,38543.21005,41370.66044,28105.50087,31225.84467,21226.73752,25308.20206,32096.2342,28154.79301,35816.15807,35490.45201,45863.66206,35711.30673
36751.42311,29453.19448,30423.487,28958.42639,22866.07483,18310.84706,9384.219983,14876.23239,9535.754227,3576.905418,2741.088471,10681.90883,9224.552967,21980.60726,23608.91871,21085.14808,26546.4306,26287.26498,31720.12398,30263.37756,48800.33839,53409.55612,18458.47154,32776.70714,38612.0119,41759.14827,27982.36677,30399.39552,19775.80188,23802.66465,31142.41487,27372.36555,35179.97873,35162.51958,45580.84707,35494.16627
40139.41389,32962.21867,33905.49499,32544.13282,26467.63068,21694.86797,12874.40142,18263.03943,8508.462705,3577.507536,1958.604387,11792.02161,10170.04644,24434.07432,26922.12691,24185.6564,29136.77198,29385.42768,34282.68973,33249.22425,51496.79177,56233.32692,22055.91855,35946.41958,41614.85557,44409.50246,31156.92493,33969.82666,23285.09195,27267.53436,34738.61228,30928.97667,38685.10922,38494.52886,48883.74431,38746.01254
39440.33076,32064.18836,33058.64863,31438.36512,25165.65537,20028.44864,11358.6343,16610.35396,10157.11898,4590.794774,0,12663.25552,11095.43405,24602.57438,26328.18752,23826.11217,29211.40842,29028.33937,34381.37814,32999.93378,51498.20184,56130.53211,20731.49045,35515.19475,41350.58414,44445.59533,30721.0308,32918.83797,21744.34357,25663.75039,33577.29242,29921.82233,37791.40792,37872.39804,48296.74795,38222.60699
38758.65645,31145.95154,32204.8082,30239.61118,23721.51772,18065.80387,9743.415877,14691.10734,12387.53963,6546.857505,2460.790427,14130.00709,12653.91351,25105.17085,25849.70816,23674.5748,29565.27195,28839.44437,34737.65825,32926.47249,51681.68364,56174.60105,19285.01444,35197.06265,41224.94371,44688.97735,30420.30549,31789.25731,19967.17563,23774.32844,32293.70055,28865.47106,36856.97882,37296.98694,47737.85202,37774.61
37854.55852,30320.14074,31356.03778,29527.99585,23124.32901,17801.63173,9219.801728,14390.06053,11559.03167,5631.496421,2243.492045,13009.8683,11555.02952,23953.24264,24877.17736,22620.02053,28430.41945,27796.85665,33604.11425,31861.6304,50575.68003,55093.05739,18684.57035,34188.18577,40173.93135,43572.72293,29404.70505,31048.33729,19566.22094,23455.47515,31622.1145,28092.1528,36040.20252,36359.34542,46798.76347,36800.69446
34460.72908,27603.68838,28456.65323,27603.04072,22132.08362,18965.87922,10074.05448,15634.85473,7360.79176,3050.204275,6216.090761,6907.88746,5553.191021,18451.4303,21175.30998,18247.36178,23121.68294,23432.23255,28277.22687,27242.3426,45469.97577,50197.82306,17902.05663,30027.75868,35607.88463,38388.79394,25250.82764,28895.92033,19897.00283,24048.81107,29908.08795,25790.79494,33287.69024,32734.10399,43070.00557,32892.16676
23058.44537,16326.30675,17105.20808,16849.99689,12869.35335,14074.88105,9724.136609,12134.76801,16772.30798,14458.72393,16576.8536,11392.06581,11860.88446,10679.43891,9802.853792,7423.335193,14208.21528,12558.2996,19213.44314,16687.32301,35641.16265,39973.45868,9801.058862,18951.97693,24949.2098,28778.53208,14161.84016,17925.87062,13233.54055,17024.87024,19266.01346,14791.69879,21953.32658,21376.12533,31765.7318,21652.28042
35888.52099,30043.38103,30663.3564,30827.37821,26354.1088,24563.52184,16007.56042,21387.7604,3169.726447,6402.777626,10991.02658,3211.388609,2128.245419,17083.47331,22795.89792,19145.38079,21909.37229,23962.38849,26793.0902,27166.12559,44051.11986,49105.93454,22494.55074,30563.75242,35340.85402,36936.00883,26002.39775,31859.58305,25057.12062,29212.73637,33245.49708,28730.81374,35494.95894,33919.09127,43871.45936,33692.04777
36468.98915,30987.35196,31529.91948,32004.84545,27856.23014,26457.7642,18021.10359,23334.8826,3772.862669,8395.558137,12954.54039,3867.121875,3643.250601,16994.82934,23571.04953,19765.55948,21763.30924,24373.01396,26477.99933,27331.97967,43632.48806,48779.16539,24128.7805,30896.26508,35365.61996,36543.33012,26456.17025,32950.68357,26829.24066,30968.52898,34441.88111,29838.46447,36326.90245,34434.94582,44203.09753,34084.20972
32778.06415,27142.67644,27706.49298,28138.84906,24096.17918,23188.66953,15172.21203,20213.69565,6380.841089,8225.493096,12663.25552,0,1638.384651,13896.64116,19775.34847,16039.73514,18727.19031,20788.81694,23651.0286,23956.52992,40930.10434,45951.86197,20482.9732,27376.00332,32130.66086,33810.28781,22842.08742,29084.9611,23340.35275,27443.74772,30576.87021,25971.74276,32516.83481,30783.11653,40687.03413,30518.72886
31575.15492,25347.35382,26040.83271,25950.55777,21390.50229,19962.67293,11847.88497,16931.89098,7660.889657,6783.257049,10660.41737,3324.445949,2949.047682,14232.34173,18327.59355,14941.56941,18991.70564,19994.63871,24103.15572,23555.08911,41368.79078,46207.63798,17570.54316,26639.62714,31883.69307,34261.12815,21940.77244,27037.13705,20252.46301,24388.48949,28354.96044,23903.27211,30890.78845,29701.90777,39865.93816,29652.16963
33518.73529,27312.1603,28006.92718,27882.63178,23192.84474,21339.53386,12886.41354,18193.90837,5716.487127,5453.179754,9748.897929,2984.206814,1687.967366,15791.35923,20283.49028,16855.93734,20596.57823,21871.5846,25658.27274,25358.04187,42950.29091,47853.02165,19278.00251,28515.53915,33660.53459,35832.15071,23838.73348,28985.80474,21811.67078,25967.86021,30280.18059,25851.55375,32856.77443,31631.6017,41764.88174,31552.45744
30787.46728,24326.11082,25072.26055,24765.0373,20015.28309,18447.71758,10380.77677,15420.801,8857.630319,6963.118342,10342.42387,4808.294357,4428.033328,14271.44051,17495.76372,14306.50137,18933.40472,19444.81935,24089.30393,23157.11188,41285.31428,46031.56415,16129.87615,26074.70702,31516.12641,34201.56558,21328.19384,25905.87657,18758.98719,22900.99744,27150.82625,22772.38672,29924.67597,28972.83575,39223.58827,29017.31216
25178.45122,20252.34025,20622.92807,21920.6181,19416.81274,21199.09722,15590.36668,19048.3245,14224.54202,14677.45182,18350.90623,7845.808971,9178.269904,6338.642794,12608.8286,8615.516989,11121.41237,13035.11719,16211.6034,16111.11644,33489.04318,38375.15218,16845.97701,19569.3926,24312.05934,26376.13749,15124.36715,22569.91452,20363.60399,24063.15997,24367.56226,19577.37469,25317.25589,23114.91783,32881.2982,22746.47284
27090.77991,20617.57795,21352.10793,21170.7886,16812.39055,16444.83956,9691.976228,13810.78987,12439.53081,10484.09957,13256.408,7288.048835,7579.707247,11719.14997,13792.76679,10741.24661,16096.73211,15928.27531,21268.4782,19785.40149,38270.22539,42874.14708,13238.28124,22522.18714,28149.25175,31245.37884,17748.17378,22258.93529,16257.96271,20297.50147,23578.43179,19124.75769,26204.68422,25302.93821,35596.60806,25404.80978
25755.37418,19840.78247,20434.62485,20873.30805,17325.09166,18083.23269,12044.87317,15722.43068,13263.35549,12343.76218,15525.69029,7311.669065,8122.427864,9206.87612,12575.66989,9077.268795,13695.80076,14134.98422,18870.09325,17780.15747,35980.75248,40677.00363,14218.26618,20778.63864,26136.12558,28920.41001,16072.88262,21782.05293,17536.12313,21423.29243,23319.14445,18675.78084,25263.02963,23853.38329,33998.03886,23784.28931
33822.22079,27918.55743,28545.37496,28705.53926,24310.88565,22830.62964,14498.67413,19736.89736,5166.160839,6613.16167,11095.43405,1638.384651,0,15355.73709,20695.03604,17085.4053,20187.83458,21961.05568,25159.72089,25260.06489,42450.78294,47439.36653,20518.29567,28581.59181,33489.4105,35329.06175,23982.55291,29732.17121,23187.01425,27328.31571,31126.01496,26603.83571,33380.0131,31871.77401,41878.44738,31684.69419
29441.24736,24236.43544,24692.71159,25595.08425,22284.33608,22638.54547,15576.62406,19999.52323,10038.06615,11391.96846,15547.12789,3687.48527,5194.026119,10209.68356,16686.81335,12787.41035,15039.78007,17322.94651,19974.23445,20345.17407,37260.92628,42268.24017,19114.1943,23854.00857,28474.70785,30139.69102,19408.25455,26389.14246,22327.55387,26287.30146,28048.11741,23326.00206,29443.45517,27392.66571,37164.41652,27035.25878
31415.79458,26114.90059,26600.88397,27359.77433,23762.92003,23549.78884,15975.82607,20737.14026,8142.147418,10139.15018,14508.57038,1972.483679,3605.209271,12092.00699,18607.28252,14741.05492,16908.90096,19305.93336,21775.32951,22308.52732,39036.12982,44088.76305,20392.50172,25835.19217,30408.91146,31919.85191,21390.18029,28205.31157,23455.4994,27490.63569,29810.17029,25122.57764,31368.83509,29372.4358,39144.74958,29018.25115
16749.79767,10112.12531,10802.85395,11281.07315,9650.240612,14618.53334,14112.06271,14129.62171,22874.04079,20802.28247,22725.98126,17070.0875,17808.90816,10293.73835,3689.718442,3903.966375,11634.99781,7455.532642,15807.51732,11732.61976,30831.02986,34764.51651,8910.939704,13167.36282,19544.4354,24319.5054,8525.027758,12056.75561,12592.5598,15301.96317,13733.26166,8985.821136,15655.40539,15147.68618,25579.70524,15595.79676
23742.60242,21106.69761,21021.2762,23829.83316,23340.99541,26879.86676,22330.93237,25191.30523,19269.24324,21062.98105,25051.46439,13240.5271,14837.25544,3562.964544,13789.50977,10086.55635,6747.896675,11891.62941,10857.26983,13154.81528,27906.44659,33081.81,21816.1963,17241.16522,20338.76629,20825.77708,13906.5256,23955.13463,25530.24458,28769.56556,26130.88127,21395.496,25126.41674,21482.43063,30026.5044,20523.1033
21995.35843,19537.13998,19402.47481,22379.16417,22266.10246,26268.82297,22280.471,24778.65023,20547.27594,21960.77557,25789.63032,14375.88875,15931.57271,2334.766722,12362.96549,8853.785037,5022.815856,10215.5624,9384.133275,11402.24011,26584.43278,31687.59779,21024.59181,15486.03183,18676.82575,19474.92169,12202.05836,22431.36758,24759.07814,27842.31793,24644.62663,19951.34105,23438.3644,19732.80582,28295.41655,18768.05911
23311.69159,19495.59233,19624.80877,21779.37273,20491.35977,23512.30078,18807.52783,21721.31767,17269.21967,18277.20384,22036.97139,10955.05895,12442.55812,2973.937455,11863.77944,7843.347217,7781.516709,11065.08392,12720.46648,13430.79347,30016.1111,35000.58967,18617.11593,17222.75631,21347.22272,22894.23192,13190.40313,22136.84111,22294.97807,25688.70462,24166.44702,19354.97971,24066.66761,21133.24467,30426.67389,20490.26212
20703.14826,17594.86664,17560.92043,20267.97075,19943.22166,23989.4176,20317.93178,22582.34561,20230.59927,21014.78656,24602.57438,13896.64116,15355.73709,0,10227.15866,6568.714716,4832.627067,8584.886001,9873.835257,10541.54112,27159.41134,32089.17102,18703.42345,14435.05652,18377.85778,20042.87821,10670.30711,20412.63968,22439.74803,25507.56089,22574.62579,17833.30629,21789.15116,18483.25373,27555.13707,17719.97878
20381.30052,16649.28677,16728.56431,19103.66396,18421.5836,22319.65483,18721.74753,20909.88321,19660.99812,20012.06814,23429.8277,13282.32159,14652.63561,1675.318054,9095.31998,5211.784489,5782.722713,8125.68597,10951.84773,10724.34236,28136.40093,32947.84714,17062.07939,14383.51615,18848.76484,21047.09062,10252.93857,19363.26633,20795.69515,23914.34973,21455.52232,16669.07755,21129.91619,18215.92724,27646.70489,17631.003
20483.51577,17930.3389,17793.9784,20799.72974,20874.65488,25188.16303,21667.70974,23855.44729,21240.53,22237.22814,25888.24776,14954.35686,16452.16839,1360.877681,10801.49355,7418.078114,3866.760407,8618.025832,8709.44921,10013.95472,26005.40505,30997.51624,19826.51312,14041.33911,17566.01751,18883.62974,10622.24443,20831.74146,23565.11192,26535.54328,23053.68825,18375.27384,21848.2286,18231.14011,26988.32708,17330.32258
18137.50337,15068.11758,14988.22979,17884.75659,18123.69279,22891.1097,20198.90308,21826.71811,22142.16814,22364.32239,25650.40467,15762.53879,17120.95426,2609.933393,7886.687188,4690.941698,3733.324158,5976.969511,8847.489188,8250.198302,25850.85851,30582.10129,17367.86827,11982.68617,16371.47598,18798.09224,8070.626557,17939.0281,21095.03322,23888.91772,20146.59887,15459.2733,19180.96469,15934.11918,25206.3809,15250.93535
12337.48619,5523.557173,6157.90295,7464.896091,8881.616646,16033.24482,17735.14987,16496.41093,27502.57957,25395.67005,27126.77874,21621.55336,22416.42458,12814.46957,2597.584584,6506.662366,12380.86767,6317.352044,15286.78955,9899.04552,28259.45095,31714.41165,10315.29194,9909.889854,16552.656,22266.62391,6122.564095,7821.587894,13440.14453,14970.29191,9821.887395,5029.307319,11010.43692,10955.21034,21368.33409,11742.86515
10208.98609,4683.014514,4793.597774,7792.421546,10811.95993,18293.21189,20068.67667,18854.66712,29101.84408,27321.40153,29243.53464,23056.69589,23965.12036,12911.85249,3282.283248,7251.013177,11580.04438,5152.748798,13781.35324,8029.77656,25975.45612,29359.39751,12627.89277,7577.054981,14227.11304,20120.27205,4269.376103,7585.982958,15631.74799,16853.80505,9877.386049,5508.27526,9484.515071,8680.39406,19118.80049,9381.089703
12088.59381,6127.939121,6491.977035,8584.638188,10225.71399,17194.60123,18379.67764,17485.27864,27247.04839,25432.69835,27382.09044,21238.45118,22119.10108,11706.28225,1562.932604,5637.500877,11042.69456,4944.530426,13920.03871,8612.355603,27182.53589,30770.33778,11426.68591,8960.41348,15557.62009,21072.03911,4871.317686,8738.588946,14665.39032,16314.33051,10868.37695,6161.198957,11278.46896,10504.60486,20944.50775,11073.8915
13299.46977,7689.931034,8016.266139,10041.11567,10934.59886,17352.31058,17753.78732,17333.60103,25838.40057,24208.76738,26328.18752,19775.34847,20695.03604,10227.15866,0,4074.585472,9933.872031,4331.194089,13254.62285,8422.079923,27363.6352,31166.01262,11541.8832,9488.926553,15931.34465,21027.82504,4938.768225,10276.8386,14979.01153,16981.38482,12365.958,7606.167768,12761.94941,11573.30948,21972.902,11925.05605
14252.58068,7981.726588,8516.006406,9808.145266,9882.101969,16046.63338,16456.38916,15985.04134,25143.85788,23266.19901,25238.52503,19195.62459,20032.0789,10643.24594,1350.345815,4152.939803,10884.91887,5620.923608,14460.70187,9762.274666,28712.80575,32495.79286,10236.48678,10778.4036,17259.84044,22372.69126,6283.743431,10281.69236,13721.02011,15872.95106,12210.6214,7391.577603,13348.44833,12634.80579,23067.45543,13107.86559
13840.81739,8705.82532,8937.662352,11169.25612,11906.37224,18027.71745,17894.72654,17819.19708,25171.85705,23773.47906,26066.43597,19034.03584,20013.18524,9099.313824,1135.836153,3104.99682,8885.014244,3695.833762,12422.47779,7945.5534,27027.63972,30977.81175,12224.76836,9510.223107,15772.88896,20553.06716,4772.073569,11366.66038,15749.65004,17916.05859,13482.42337,8735.478006,13604.01038,11998.5994,22314.0598,12165.71518
11911.14442,7793.688564,7719.900772,10879.07419,12886.73453,19601.40727,19961.08238,19630.8507,27080.4787,25851.85481,28197.89511,20869.97024,21914.7029,9843.829985,2297.685926,4832.503456,8509.715107,2261.92206,11242.41339,6141.274463,25072.33924,28921.30191,13795.51689,7373.271093,13696.0431,18735.46999,2676.721272,10731.96329,17171.0777,18971.61933,13015.21485,8525.223224,12113.96092,9979.944137,20225.58844,10050.90781
14392.31248,10328.59278,10348.80965,13112.45026,14004.8651,19856.87116,19006.27226,19421.24883,24701.12513,23811.12126,26432.35738,18425.30847,19539,7268.177585,3218.038478,2611.327745,6766.585721,2596.031128,10532.59055,6748.779316,25842.00285,30030.6196,14087.07941,9183.785248,14973.64723,19166.17652,4457.259944,13159.82181,17684.87536,19986.6802,15362.45503,10694.07785,14774.67512,12359.35727,22383.57005,12171.04788
